section,Trace,Length,Area,Thickness,
60,d005PR?,0.446475,0.0157384,0.056,
60,d006,1.72179,0.21193,0.056,
60,d006_c02,0.701677,0.0307683,0.056,
60,d006_cfa02,0.21897,0,0.056,
60,d006_mito01,0.586149,0.0250668,0.056,
60,d008,2.99798,0.627847,0.056,
60,d008_mito01,0.885363,0.0488029,0.056,
60,d008glycosect,0.0954845,0.000684286,0.056,
60,d009,1.70229,0.204549,0.056,
60,d009glycosect,0.0459194,0.000158276,0.056,
60,d009glycosect,0.0458033,0.000157496,0.056,
60,d010,3.1131,0.677569,0.056,
60,d010_mito01,0.701522,0.0360603,0.056,
60,d010glycosect,0.0555868,0.000231932,0.056,
60,d011,2.21983,0.353423,0.056,
60,d011_c04,0.903698,0.0434715,0.056,
60,d011_cfa04,0.241688,0,0.056,
60,d011_mito01,1.00378,0.075952,0.056,
60,d011_mito01,0.122213,0.000288793,0.056,
60,d012,1.49166,0.16177,0.056,
60,d012_c13,0.652841,0.0229375,0.056,
60,d012_cfa13,0.154824,0,0.056,
60,d014,2.45895,0.399229,0.056,
60,d014_c05,1.03247,0.0508567,0.056,
60,d014_cfa05,0.341397,0,0.056,
60,d014_mito02,0.864335,0.0538926,0.056,
60,d014glycosect,0.0557279,0.000233162,0.056,
60,d014glycosect,0.0556802,0.000232689,0.056,
60,d014glycosect,0.0556802,0.000232689,0.056,
60,d014glycosect,0.0558923,0.000234587,0.056,
60,d014glycosect,0.0557964,0.000233638,0.056,
60,d014glycosect,0.0556802,0.000232689,0.056,
60,d014glycosect,0.0555635,0.000231743,0.056,
60,d014glycosect,0.0555635,0.000231743,0.056,
60,d014glycosect,0.0558446,0.000234114,0.056,
60,d014glycosect,0.0558446,0.000234114,0.056,
60,d015,4.30265,1.37294,0.056,
60,d015_mito01,0.836335,0.0518729,0.056,
60,d015glycosect,0.0919607,0.000634826,0.056,
60,d015glycosect,0.0920767,0.000636394,0.056,
60,d015glycosect,0.0920767,0.000636394,0.056,
60,d015glycosect,0.0920767,0.000636394,0.056,
60,d020,3.0195,0.683612,0.056,
60,d020_c13,1.41019,0.106052,0.056,
60,d020_cfa13,0.464442,0,0.056,
60,d020_mito01,0.99494,0.0739618,0.056,
60,d020_mito02,1.27777,0.119347,0.056,
60,d020_mito03,0.933057,0.0465696,0.056,
60,d020_mito04,1.04903,0.0711587,0.056,
60,diameter,0.306883,0,0.056,
60,diameter,0.34282,0,0.056,
60,diameter,0.334393,0,0.056,
61,d001,1.04757,0.0815731,0.056,
61,d001_c07,0.654693,0.0217204,0.056,
61,d001_c08,0.674044,0.030143,0.056,
61,d001_cfa07,0.252412,0,0.056,
61,d001_cfa08,0.220023,0,0.056,
61,d001_SER,0.305755,0.00605939,0.056,
61,d001_SER,0.150127,0.00151809,0.056,
61,d001_SER,0.126184,0.00115599,0.056,
61,d001glycosect,0.0402549,0.000121639,0.056,
61,d001glycosect,0.0383505,0.000110398,0.056,
61,d002,1.84601,0.241936,0.056,
61,d002_c09_SV10,0.0951371,0.000110147,0.056,
61,d002_c09_SV11,0.0951968,0.0001107,0.056,
61,d002_c09_SV12,0.0954658,0.000110176,0.056,
61,d002_c09_SV13,0.0952259,0.000110724,0.056,
61,d002_c09_SV14,0.0951967,0.0001107,0.056,
61,d002_c09_SV15,0.0952323,0.000110715,0.056,
61,d002_c09_SV4,0.0954384,0.000110175,0.056,
61,d002_c09_SV5,0.0953638,0.000110861,0.056,
61,d002_c09_SV6,0.0954525,0.000110147,0.056,
61,d002_c09_SV7,0.0953923,0.00011082,0.056,
61,d002_c09_SV8,0.0952204,0.000110743,0.056,
61,d002_c09_SV9,0.0952766,0.000110173,0.056,
61,d002_c10,0.562662,0.0210646,0.056,
61,d002_c10_DSV7,0.109996,0.000147687,0.056,
61,d002_c10_SV141,0.110302,0.000147319,0.056,
61,d002_c10_SV142,0.110609,0.000147106,0.056,
61,d002_c10_SV143,0.110297,0.000147214,0.056,
61,d002_c10_SV144,0.110524,0.00014719,0.056,
61,d002_c10_SV145,0.110221,0.000147937,0.056,
61,d002_c10_SV146,0.110333,0.000147194,0.056,
61,d002_c10_SV147,0.11003,0.000147383,0.056,
61,d002_c10_SV148,0.110319,0.0001479,0.056,
61,d002_c10_SV149,0.110482,0.000147018,0.056,
61,d002_c10_SV150,0.10991,0.000147687,0.056,
61,d002_c10_SV151,0.109919,0.000147728,0.056,
61,d002_c10_SV152,0.11015,0.000147731,0.056,
61,d002_c10_SV153,0.110148,0.000147393,0.056,
61,d002_c10_SV154,0.110084,0.000147616,0.056,
61,d002_c10_SV155,0.11034,0.000146951,0.056,
61,d002_c10_SV156,0.110084,0.000147616,0.056,
61,d002_c10_SV157,0.110218,0.000147258,0.056,
61,d002_c10_SV158,0.110035,0.000147734,0.056,
61,d002_c10_SV159,0.110159,0.000148038,0.056,
61,d002_c10_SV160,0.110159,0.000148038,0.056,
61,d002_c10_SV161,0.110175,0.000147525,0.056,
61,d002_c10_SV162,0.110281,0.000147728,0.056,
61,d002_c11,0.651588,0.0295686,0.056,
61,d002_c11_SV638,0.0600341,4.34703e-05,0.056,
61,d002_c11_SV639,0.0600442,4.39129e-05,0.056,
61,d002_c11_SV640,0.0598221,4.34805e-05,0.056,
61,d002_c11_SV641,0.0600588,4.37507e-05,0.056,
61,d002_c11_SV642,0.0600588,4.37507e-05,0.056,
61,d002_c11_SV643,0.0596999,4.40007e-05,0.056,
61,d002_c11_SV644,0.0599727,4.37474e-05,0.056,
61,d002_c11_SV645,0.0596971,4.40244e-05,0.056,
61,d002_c11_SV646,0.0599347,4.4075e-05,0.056,
61,d002_c11_SV647,0.0598582,4.38419e-05,0.056,
61,d002_c11_SV648,0.0598582,4.38419e-05,0.056,
61,d002_c11_SV649,0.0600823,4.37169e-05,0.056,
61,d002_c11_SV650,0.0597897,4.42811e-05,0.056,
61,d002_c11_SV651,0.0597897,4.42811e-05,0.056,
61,d002_c11_SV652,0.0600576,4.37541e-05,0.056,
61,d002_c11_SV653,0.0602367,4.37575e-05,0.056,
61,d002_c11_SV654,0.0602367,4.37575e-05,0.056,
61,d002_c11_SV655,0.0599417,4.36325e-05,0.056,
61,d002_c11_SV656,0.0598379,4.30481e-05,0.056,
61,d002_c11_SV657,0.059985,4.36528e-05,0.056,
61,d002_c11_SV658,0.06009,4.41696e-05,0.056,
61,d002_c11_SV659,0.0600959,4.31697e-05,0.056,
61,d002_c11_SV660,0.0599671,4.39095e-05,0.056,
61,d002_c11_SV661,0.0600309,4.41291e-05,0.056,
61,d002_c11_SV662,0.0598181,4.35007e-05,0.056,
61,d002_c11_SV663,0.0599605,4.35717e-05,0.056,
61,d002_c11_SV664,0.0599049,4.40818e-05,0.056,
61,d002_c11_SV665,0.0601383,4.37474e-05,0.056,
61,d002_c11_SV666,0.0598872,4.38386e-05,0.056,
61,d002_c11_SV667,0.0597508,4.35041e-05,0.056,
61,d002_c11_SV668,0.0601582,4.39433e-05,0.056,
61,d002_c11_SV669,0.0599349,4.40784e-05,0.056,
61,d002_c11_SV670,0.0598165,4.35007e-05,0.056,
61,d002_c11_SV671,0.0601291,4.38251e-05,0.056,
61,d002_c11_SV672,0.060161,4.34163e-05,0.056,
61,d002_c11_SV673,0.0599347,4.4075e-05,0.056,
61,d002_c11_SV674,0.0599417,4.36325e-05,0.056,
61,d002_c11_SV675,0.0600299,4.35953e-05,0.056,
61,d002_c11_SV676,0.0597654,4.40041e-05,0.056,
61,d002_c11_SV677,0.0597409,4.31764e-05,0.056,
61,d002_c11_SV678,0.0600309,4.41291e-05,0.056,
61,d002_c11_SV679,0.0600004,4.35987e-05,0.056,
61,d002_c11_SV680,0.0602081,4.39669e-05,0.056,
61,d002_c11_SV681,0.0598165,4.35007e-05,0.056,
61,d002_c11_SV682,0.0598165,4.35007e-05,0.056,
61,d002_c11_SV683,0.0597298,4.31528e-05,0.056,
61,d002_c11_SV684,0.0601237,4.34805e-05,0.056,
61,d002_c11_SV685,0.0599049,4.40818e-05,0.056,
61,d002_c11_SV686,0.0599417,4.36325e-05,0.056,
61,d002_c11_SV687,0.0602059,4.32237e-05,0.056,
61,d002_c11_SV688,0.0602059,4.32237e-05,0.056,
61,d002_c11_SV689,0.0600627,4.3467e-05,0.056,
61,d002_c11_SV690,0.0600627,4.3467e-05,0.056,
61,d002_c11_SV691,0.059596,4.34129e-05,0.056,
61,d002_c11_SV692,0.0599377,4.37676e-05,0.056,
61,d002_c11_SV693,0.0602002,4.32102e-05,0.056,
61,d002_c11_SV694,0.0600008,4.35987e-05,0.056,
61,d002_c11_SV695,0.0598223,4.38352e-05,0.056,
61,d002_c11_SV696,0.0599671,4.39095e-05,0.056,
61,d002_c11_SV697,0.059826,4.38386e-05,0.056,
61,d002_cfa10,0.189324,0,0.056,
61,d002_cfa11,0.187507,0,0.056,
61,d002ax03,0.417962,0.0105262,0.056,
61,d002ax06,0.474544,0.0143931,0.056,
61,d002ax09,1.976,0.255307,0.056,
61,d002ax10,2.32948,0.275144,0.056,
61,d002ax11,5.37315,0.717072,0.056,
61,d002ax23,0.728262,0.0347973,0.056,
61,d003,6.34644,2.40567,0.056,
61,d003_c11,1.14463,0.0932639,0.056,
61,d003_cfa11,0.358121,0,0.056,
61,d003_mito07,1.11292,0.0918945,0.056,
61,d003glycosect,0.0953311,0.000682175,0.056,
61,d004,3.09682,0.683102,0.056,
61,d004_c15,0.817622,0.0407603,0.056,
61,d004_c16,1.13501,0.0606606,0.056,
61,d004_c17,0.701875,0.0286266,0.056,
61,d004_cfa15,0.307408,0,0.056,
61,d004_cfa16,0.35872,0,0.056,
61,d004_cfa17,0.196378,0,0.056,
61,d004_mito01,0.812413,0.0475886,0.056,
61,d004glycosect,0.0534633,0.000214575,0.056,
61,d005,3.83054,0.991366,0.056,
61,d005_mito02,0.896198,0.057438,0.056,
61,d005PR?,0.50897,0.0205009,0.056,
61,d006,1.87461,0.233876,0.056,
61,d006_mito01,0.620512,0.0273874,0.056,
61,d006glycoNO,0.248775,0.00476849,0.056,
61,d006glycosect,0.113741,0.000970992,0.056,
61,d006glycosect,0.113508,0.000967124,0.056,
61,d008,2.85653,0.608765,0.056,
61,d008_mito01,0.862112,0.0540484,0.056,
61,d008glycosect,0.0955326,0.0006851,0.056,
61,d009,1.72222,0.205187,0.056,
61,d010,3.00286,0.64115,0.056,
61,d010_mito01,0.725529,0.0358674,0.056,
61,d010glycosect,0.05558,0.000231885,0.056,
61,d010glycosect,0.0556966,0.000232831,0.056,
61,d010glycosect,0.05558,0.000231885,0.056,
61,d011,2.21326,0.334127,0.056,
61,d011_c04,0.859336,0.0416342,0.056,
61,d011_cfa04,0.218623,0,0.056,
61,d011_mito01,1.0409,0.0808138,0.056,
61,d011glycosect,0.0474615,0.000169044,0.056,
61,d011glycosect,0.0475101,0.000169449,0.056,
61,d012,1.45935,0.15973,0.056,
61,d012_c13,0.784427,0.0295041,0.056,
61,d012_cfa13,0.226039,0,0.056,
61,d012_mito03,0.437871,0.0129565,0.056,
61,d014,2.68617,0.388,0.056,
61,d014_c05,0.86325,0.0338857,0.056,
61,d014_c06,0.611836,0.0235311,0.056,
61,d014_cfa05,0.333875,0,0.056,
61,d014_cfa06,0.165589,0,0.056,
61,d014_mito02,0.801682,0.0454219,0.056,
61,d014glycosect,0.0557279,0.000233162,0.056,
61,d014glycosect,0.0558446,0.000234114,0.056,
61,d014glycosect,0.0556802,0.000232689,0.056,
61,d014glycosect,0.0557964,0.000233638,0.056,
61,d014glycosect,0.0557964,0.000233638,0.056,
61,d014glycosect,0.0558446,0.000234114,0.056,
61,d014glycosect,0.0557964,0.000233638,0.056,
61,d014glycosect,0.0558446,0.000234114,0.056,
61,d014glycosect,0.0558446,0.000234114,0.056,
61,d014glycosect,0.0557964,0.000233638,0.056,
61,d014glycosect,0.0558923,0.000234587,0.056,
61,d014glycosect,0.0558446,0.000234114,0.056,
61,d014glycosect,0.0557964,0.000233638,0.056,
61,d014glycosect,0.0558446,0.000234114,0.056,
61,d014glycosect,0.0558446,0.000234114,0.056,
61,d015,4.2956,1.37073,0.056,
61,d015_mito01,0.777149,0.0451769,0.056,
61,d020,2.96893,0.640759,0.056,
61,d020_c13,1.51676,0.110814,0.056,
61,d020_cfa13,0.518013,0,0.056,
61,d020_mito01,1.16074,0.089145,0.056,
61,d020_mito02,1.33329,0.131039,0.056,
61,d020_mito03,1.01374,0.0545055,0.056,
61,d020_mito04,0.933219,0.0609476,0.056,
61,spine synapse,2.03403,0.218375,0.056,
61,spine synapse,1.93563,0.291062,0.056,
62,d001,1.06136,0.0838531,0.056,
62,d001_c07,0.658729,0.0243929,0.056,
62,d001_c08,1.18103,0.0615735,0.056,
62,d001_cfa07,0.231303,0,0.056,
62,d001_cfa08,0.282778,0,0.056,
62,d001_SER,0.154826,0.00183084,0.056,
62,d001_SER,0.263324,0.00505229,0.056,
62,d001_SER,0.0998368,0.000633491,0.056,
62,d001_SER,0.142372,0.00145622,0.056,
62,d002,1.9036,0.249223,0.056,
62,d002_c09_SV2,0.0974839,0.000115419,0.056,
62,d002_c09_SV3,0.097548,0.000115404,0.056,
62,d002_c10,0.490857,0.0178378,0.056,
62,d002_c10_DSV6,0.112699,0.000154512,0.056,
62,d002_c10_SV163,0.112565,0.000154165,0.056,
62,d002_c10_SV164,0.112699,0.000154512,0.056,
62,d002_c10_SV165,0.112565,0.000154165,0.056,
62,d002_c10_SV166,0.112565,0.000154165,0.056,
62,d002_c10_SV167,0.112785,0.000154338,0.056,
62,d002_c10_SV168,0.11294,0.000153818,0.056,
62,d002_c10_SV169,0.112565,0.000154165,0.056,
62,d002_c10_SV170,0.112785,0.000154338,0.056,
62,d002_c10_SV171,0.112699,0.000154512,0.056,
62,d002_c10_SV172,0.112785,0.000154338,0.056,
62,d002_c10_SV173,0.112699,0.000154512,0.056,
62,d002_c10_SV174,0.11294,0.000153818,0.056,
62,d002_c10_SV175,0.11274,0.000154547,0.056,
62,d002_c10_SV176,0.112565,0.000154165,0.056,
62,d002_c10_SV177,0.112785,0.000154338,0.056,
62,d002_c10_SV178,0.112565,0.000154165,0.056,
62,d002_c10_SV179,0.11294,0.000153818,0.056,
62,d002_c10_SV180,0.11294,0.000153818,0.056,
62,d002_c10_SV181,0.112699,0.000154512,0.056,
62,d002_c10_SV182,0.112956,0.000153836,0.056,
62,d002_c10_SV183,0.112785,0.000154338,0.056,
62,d002_c10_SV184,0.112565,0.000154165,0.056,
62,d002_c10_SV185,0.112565,0.000154165,0.056,
62,d002_c10_SV186,0.112565,0.000154165,0.056,
62,d002_c10_SV187,0.112699,0.000154512,0.056,
62,d002_c10_SV188,0.112699,0.000154512,0.056,
62,d002_c11,0.784974,0.0421699,0.056,
62,d002_c11_DSV1,0.0658852,5.28358e-05,0.056,
62,d002_c11_DSV2,0.0660516,5.24398e-05,0.056,
62,d002_c11_SV567,0.0614079,4.56858e-05,0.056,
62,d002_c11_SV568,0.0612507,4.5742e-05,0.056,
62,d002_c11_SV569,0.061315,4.57416e-05,0.056,
62,d002_c11_SV570,0.0612885,4.57795e-05,0.056,
62,d002_c11_SV571,0.0613297,4.56852e-05,0.056,
62,d002_c11_SV572,0.0613225,4.56475e-05,0.056,
62,d002_c11_SV573,0.06132,4.56475e-05,0.056,
62,d002_c11_SV574,0.0613297,4.56852e-05,0.056,
62,d002_c11_SV575,0.0613297,4.56852e-05,0.056,
62,d002_c11_SV576,0.0613444,4.56569e-05,0.056,
62,d002_c11_SV577,0.0612959,4.56852e-05,0.056,
62,d002_c11_SV578,0.0613265,4.56852e-05,0.056,
62,d002_c11_SV579,0.0613692,4.56568e-05,0.056,
62,d002_c11_SV580,0.0612959,4.56852e-05,0.056,
62,d002_c11_SV581,0.0613225,4.56475e-05,0.056,
62,d002_c11_SV582,0.0613391,4.56569e-05,0.056,
62,d002_c11_SV583,0.0613391,4.56569e-05,0.056,
62,d002_c11_SV584,0.061362,4.56192e-05,0.056,
62,d002_c11_SV585,0.0613611,4.56663e-05,0.056,
62,d002_c11_SV586,0.061353,4.56474e-05,0.056,
62,d002_c11_SV587,0.0613225,4.56475e-05,0.056,
62,d002_c11_SV588,0.0613391,4.56569e-05,0.056,
62,d002_c11_SV589,0.0613465,4.56097e-05,0.056,
62,d002_c11_SV590,0.0613601,4.56663e-05,0.056,
62,d002_c11_SV591,0.0613391,4.56569e-05,0.056,
62,d002_c11_SV592,0.0613196,4.56853e-05,0.056,
62,d002_c11_SV593,0.0614638,4.54022e-05,0.056,
62,d002_c11_SV594,0.0614638,4.54022e-05,0.056,
62,d002_c11_SV595,0.0613631,4.56192e-05,0.056,
62,d002_c11_SV596,0.0613602,4.56853e-05,0.056,
62,d002_c11_SV597,0.0612959,4.56852e-05,0.056,
62,d002_c11_SV598,0.0612959,4.56852e-05,0.056,
62,d002_c11_SV599,0.0612959,4.56852e-05,0.056,
62,d002_c11_SV600,0.0613225,4.56475e-05,0.056,
62,d002_c11_SV601,0.0614008,4.56472e-05,0.056,
62,d002_c11_SV602,0.0613221,4.57799e-05,0.056,
62,d002_c11_SV603,0.0614904,4.53646e-05,0.056,
62,d002_c11_SV604,0.0612507,4.5742e-05,0.056,
62,d002_c11_SV605,0.0614904,4.53646e-05,0.056,
62,d002_c11_SV606,0.061315,4.57416e-05,0.056,
62,d002_c11_SV607,0.0614904,4.53646e-05,0.056,
62,d002_c11_SV608,0.0613743,4.56851e-05,0.056,
62,d002_c11_SV609,0.0612507,4.5742e-05,0.056,
62,d002_c11_SV610,0.061315,4.57416e-05,0.056,
62,d002_c11_SV611,0.0612507,4.5742e-05,0.056,
62,d002_c11_SV612,0.0614905,4.53646e-05,0.056,
62,d002_c11_SV613,0.0612489,4.5789e-05,0.056,
62,d002_c11_SV614,0.0615071,4.53741e-05,0.056,
62,d002_c11_SV615,0.061315,4.57416e-05,0.056,
62,d002_c11_SV616,0.0614638,4.54022e-05,0.056,
62,d002_c11_SV617,0.0614638,4.54022e-05,0.056,
62,d002_c11_SV618,0.0612885,4.57795e-05,0.056,
62,d002_c11_SV619,0.0610694,4.56851e-05,0.056,
62,d002_c11_SV620,0.0610694,4.56851e-05,0.056,
62,d002_c11_SV621,0.0613221,4.57799e-05,0.056,
62,d002_c11_SV622,0.0614008,4.56472e-05,0.056,
62,d002_c11_SV623,0.0612241,4.57795e-05,0.056,
62,d002_c11_SV624,0.0610694,4.56851e-05,0.056,
62,d002_c11_SV625,0.061315,4.57416e-05,0.056,
62,d002_c11_SV626,0.061315,4.57416e-05,0.056,
62,d002_c11_SV627,0.0612507,4.5742e-05,0.056,
62,d002_c11_SV628,0.0612489,4.5789e-05,0.056,
62,d002_c11_SV629,0.0612241,4.57795e-05,0.056,
62,d002_c11_SV630,0.0612959,4.56852e-05,0.056,
62,d002_c11_SV631,0.0613206,4.56946e-05,0.056,
62,d002_c11_SV632,0.0613516,4.56947e-05,0.056,
62,d002_c11_SV633,0.0613631,4.56192e-05,0.056,
62,d002_c11_SV634,0.0613631,4.56192e-05,0.056,
62,d002_c11_SV635,0.0613537,4.56474e-05,0.056,
62,d002_c11_SV636,0.0612507,4.5742e-05,0.056,
62,d002_c11_SV637,0.0613602,4.56853e-05,0.056,
62,d002_cfa10,0.12292,0,0.056,
62,d002_cfa11,0.218082,0,0.056,
62,d002ax03,0.400289,0.00917731,0.056,
62,d002ax06,0.472735,0.0147291,0.056,
62,d002ax09,1.97779,0.233721,0.056,
62,d002ax10,2.34203,0.252525,0.056,
62,d002ax11,4.33917,0.689001,0.056,
62,d002ax23,0.608335,0.0271241,0.056,
62,d003,6.50989,2.58846,0.056,
62,d003_c11,0.834465,0.0497728,0.056,
62,d003_cfa11,0.237012,0,0.056,
62,d003_mito07,1.32692,0.124385,0.056,
62,d003glycosect,0.0824954,0.000510834,0.056,
62,d004,3.08643,0.630119,0.056,
62,d004_c15,0.541,0.0210652,0.056,
62,d004_c16,0.988372,0.05231,0.056,
62,d004_c17,0.80427,0.0405084,0.056,
62,d004_cfa15,0.166182,0,0.056,
62,d004_cfa16,0.350821,0,0.056,
62,d004_cfa17,0.252126,0,0.056,
62,d004_mito01,0.858047,0.0526704,0.056,
62,d004glycosect,0.0908865,0.000620044,0.056,
62,d005,3.87893,1.04297,0.056,
62,d005_mito02,0.966927,0.0641652,0.056,
62,d005glycosect,0.117361,0.00103394,0.056,
62,d005PR?,0.772282,0.0473679,0.056,
62,d006,2.0034,0.25973,0.056,
62,d006_mito01,0.626327,0.0273719,0.056,
62,d008,2.88952,0.580944,0.056,
62,d008_mito01,0.924698,0.060252,0.056,
62,d008glycosect,0.0952517,0.00068104,0.056,
62,d008glycosect,0.0955326,0.0006851,0.056,
62,d009,1.70396,0.19156,0.056,
62,d010,3.0096,0.627555,0.056,
62,d010_mito01,0.712823,0.0327376,0.056,
62,d010glycosect,0.0555868,0.000231932,0.056,
62,d010glycosect,0.0556966,0.000232831,0.056,
62,d010glycosect,0.0555868,0.000231932,0.056,
62,d010glycosect,0.05558,0.000231885,0.056,
62,d010glycosect,0.0555868,0.000231932,0.056,
62,d011,2.23932,0.3483,0.056,
62,d011_c04,0.792761,0.0350065,0.056,
62,d011_cfa04,0.211311,0,0.056,
62,d011_mito01,1.06952,0.0844985,0.056,
62,d012,1.46997,0.161197,0.056,
62,d012_c13,1.00659,0.0552009,0.056,
62,d012_cfa13,0.203168,0,0.056,
62,d012_mito03,0.492271,0.0175424,0.056,
62,d014,2.62882,0.393403,0.056,
62,d014_c05,0.901502,0.0408097,0.056,
62,d014_c06,0.647478,0.0217546,0.056,
62,d014_cfa05,0.300652,0,0.056,
62,d014_cfa06,0.208097,0,0.056,
62,d014_mito02,1.00333,0.0737839,0.056,
62,d014glycosect,0.0556802,0.000232689,0.056,
62,d014glycosect,0.0557964,0.000233638,0.056,
62,d014glycosect,0.0558446,0.000234114,0.056,
62,d014glycosect,0.0558923,0.000234587,0.056,
62,d014glycosect,0.0557964,0.000233638,0.056,
62,d014glycosect,0.0557279,0.000233162,0.056,
62,d014glycosect,0.0558923,0.000234587,0.056,
62,d014glycosect,0.0555635,0.000231743,0.056,
62,d014glycosect,0.0557279,0.000233162,0.056,
62,d014glycosect,0.0556802,0.000232689,0.056,
62,d014glycosect,0.0558446,0.000234114,0.056,
62,d014glycosect,0.0557964,0.000233638,0.056,
62,d014glycosect,0.0557964,0.000233638,0.056,
62,d014glycosect,0.0558923,0.000234587,0.056,
62,d014glycosect,0.0557964,0.000233638,0.056,
62,d015,4.31741,1.40722,0.056,
62,d015_mito01,0.774447,0.0461167,0.056,
62,d020,2.90392,0.597432,0.056,
62,d020_c13,1.12296,0.0714769,0.056,
62,d020_cfa13,0.371667,0,0.056,
62,d020_mito01,1.17809,0.098442,0.056,
62,d020_mito02,1.35139,0.133255,0.056,
62,d020_mito03,0.946593,0.0477903,0.056,
62,d020_mito04,0.795719,0.0473404,0.056,
63,d001,1.06672,0.0857075,0.056,
63,d001_c08,1.10055,0.0539528,0.056,
63,d001_cfa08,0.298135,0,0.056,
63,d001_SER,0.166709,0.00152438,0.056,
63,d001_SER,0.133145,0.000988577,0.056,
63,d001_SER,0.126413,0.00108583,0.056,
63,d001_SER,0.226162,0.00326054,0.056,
63,d001glycosect,0.0402549,0.000121639,0.056,
63,d002,1.82283,0.240528,0.056,
63,d002_c09_SV1,0.101178,0.000123643,0.056,
63,d002_c10,0.494204,0.0171068,0.056,
63,d002_c10_DSV4,0.117057,0.000165336,0.056,
63,d002_c10_DSV5,0.117213,0.000164778,0.056,
63,d002_c10_SV189,0.116835,0.00016515,0.056,
63,d002_c10_SV190,0.116968,0.000165521,0.056,
63,d002_c10_SV191,0.116968,0.000165521,0.056,
63,d002_c10_SV192,0.116968,0.000165521,0.056,
63,d002_c10_SV193,0.116835,0.00016515,0.056,
63,d002_c10_SV194,0.117057,0.000165336,0.056,
63,d002_c10_SV195,0.116835,0.00016515,0.056,
63,d002_c10_SV196,0.117213,0.000164778,0.056,
63,d002_c10_SV197,0.117213,0.000164778,0.056,
63,d002_c10_SV198,0.116968,0.000165521,0.056,
63,d002_c10_SV199,0.116835,0.00016515,0.056,
63,d002_c10_SV200,0.117057,0.000165336,0.056,
63,d002_c10_SV201,0.117057,0.000165336,0.056,
63,d002_c10_SV202,0.116968,0.000165521,0.056,
63,d002_c10_SV203,0.11685,0.000165261,0.056,
63,d002_c10_SV204,0.116835,0.00016515,0.056,
63,d002_c10_SV205,0.117213,0.000164778,0.056,
63,d002_c10_SV206,0.116835,0.00016515,0.056,
63,d002_c10_SV207,0.116835,0.00016515,0.056,
63,d002_c11,0.631583,0.0274001,0.056,
63,d002_c11_DSV3,0.0683279,5.65678e-05,0.056,
63,d002_c11_SV468,0.0637263,4.88997e-05,0.056,
63,d002_c11_SV469,0.0637902,4.86372e-05,0.056,
63,d002_c11_SV470,0.0636379,4.90009e-05,0.056,
63,d002_c11_SV471,0.063388,4.89403e-05,0.056,
63,d002_c11_SV472,0.0638164,4.8647e-05,0.056,
63,d002_c11_SV473,0.0634239,4.89403e-05,0.056,
63,d002_c11_SV474,0.0636098,4.90415e-05,0.056,
63,d002_c11_SV475,0.0636098,4.90415e-05,0.056,
63,d002_c11_SV476,0.0636454,4.90419e-05,0.056,
63,d002_c11_SV477,0.0636098,4.90415e-05,0.056,
63,d002_c11_SV478,0.0636379,4.90009e-05,0.056,
63,d002_c11_SV479,0.063826,4.86365e-05,0.056,
63,d002_c11_SV480,0.063826,4.86365e-05,0.056,
63,d002_c11_SV481,0.0635464,4.90415e-05,0.056,
63,d002_c11_SV482,0.0636983,4.89403e-05,0.056,
63,d002_c11_SV483,0.0638183,4.8597e-05,0.056,
63,d002_c11_SV484,0.0638183,4.8597e-05,0.056,
63,d002_c11_SV485,0.0637902,4.86372e-05,0.056,
63,d002_c11_SV486,0.0634161,4.89001e-05,0.056,
63,d002_c11_SV487,0.0636098,4.90415e-05,0.056,
63,d002_c11_SV488,0.0636379,4.90009e-05,0.056,
63,d002_c11_SV489,0.0634239,4.89403e-05,0.056,
63,d002_c11_SV490,0.063826,4.86365e-05,0.056,
63,d002_c11_SV491,0.0636454,4.90419e-05,0.056,
63,d002_c11_SV492,0.0635464,4.90415e-05,0.056,
63,d002_c11_SV493,0.0638183,4.8597e-05,0.056,
63,d002_c11_SV494,0.0637338,4.89411e-05,0.056,
63,d002_c11_SV495,0.0635823,4.90411e-05,0.056,
63,d002_c11_SV496,0.0636359,4.90516e-05,0.056,
63,d002_c11_SV497,0.0635464,4.90415e-05,0.056,
63,d002_c11_SV498,0.0635464,4.90415e-05,0.056,
63,d002_c11_SV499,0.0636379,4.90009e-05,0.056,
63,d002_c11_SV500,0.0638183,4.8597e-05,0.056,
63,d002_c11_SV501,0.0635823,4.90411e-05,0.056,
63,d002_c11_SV502,0.0638183,4.8597e-05,0.056,
63,d002_c11_SV503,0.0638183,4.8597e-05,0.056,
63,d002_c11_SV504,0.0635745,4.90012e-05,0.056,
63,d002_c11_SV505,0.0636378,4.90009e-05,0.056,
63,d002_c11_SV506,0.0635823,4.90411e-05,0.056,
63,d002_c11_SV507,0.0636379,4.90009e-05,0.056,
63,d002_c11_SV508,0.0636379,4.90009e-05,0.056,
63,d002_c11_SV509,0.0636378,4.90009e-05,0.056,
63,d002_c11_SV510,0.0636553,4.9011e-05,0.056,
63,d002_c11_SV511,0.0638183,4.8597e-05,0.056,
63,d002_c11_SV512,0.0636454,4.90419e-05,0.056,
63,d002_c11_SV513,0.0635464,4.90415e-05,0.056,
63,d002_c11_SV514,0.0636098,4.90415e-05,0.056,
63,d002_c11_SV515,0.0636098,4.90415e-05,0.056,
63,d002_c11_SV516,0.063669,4.891e-05,0.056,
63,d002_c11_SV517,0.0636184,4.89404e-05,0.056,
